video_name,scene_number,resolution,square_size,percentage_to_remove,alpha,neighbor_length,ref_stride,subvideo_length,bitrate,server_runtime,client_runtime,mse_ori_mean,psnr_ori_mean,ssim_ori_mean,vmaf_ori_mean,mse_inp_mean,psnr_inp_mean,ssim_inp_mean,vmaf_inp_mean
Tears_of_Steel_4k,9,640x360,40,0.25,0.0,2,2,12,431000,8,48,43.04372549019607,31.867058823529415,0.871019607843137,49.223918764705886,94.63529411764706,28.401568627450978,0.8193921568627451,35.52431735294118
Tears_of_Steel_4k,9,640x360,40,0.25,0.0,2,2,48,431000,2,59,43.04372549019607,31.867058823529415,0.871019607843137,49.223918764705886,92.3029411764706,28.52470588235294,0.8204313725490198,35.65144929411765
Tears_of_Steel_4k,9,640x360,40,0.25,0.0,2,10,12,431000,1,34,43.04372549019607,31.867058823529415,0.871019607843137,49.223918764705886,108.50098039215685,27.81921568627451,0.816529411764706,35.02421211764706
Tears_of_Steel_4k,9,640x360,40,0.25,0.0,2,10,48,431000,1,32,43.04372549019607,31.867058823529415,0.871019607843137,49.223918764705886,93.4329411764706,28.47588235294117,0.820372549019608,35.47145133333334
Tears_of_Steel_4k,9,640x360,40,0.25,0.0,10,2,12,431000,1,31,43.04372549019607,31.867058823529415,0.871019607843137,49.223918764705886,93.96098039215687,28.449019607843134,0.8205686274509805,35.578833980392155
Tears_of_Steel_4k,9,640x360,40,0.25,0.0,10,2,48,431000,2,33,43.04372549019607,31.867058823529415,0.871019607843137,49.223918764705886,91.56098039215685,28.570588235294117,0.8213921568627452,35.750244882352945
Tears_of_Steel_4k,9,640x360,40,0.25,0.0,10,10,12,431000,2,29,43.04372549019607,31.867058823529415,0.871019607843137,49.223918764705886,95.42117647058825,28.378039215686275,0.8199607843137255,35.4843064117647
Tears_of_Steel_4k,9,640x360,40,0.25,0.0,10,10,48,431000,2,29,43.04372549019607,31.867058823529415,0.871019607843137,49.223918764705886,91.84313725490196,28.55803921568628,0.8214117647058823,35.65770284313725
Tears_of_Steel_4k,9,640x360,40,0.25,0.5,2,2,12,431000,3,45,43.21568627450981,31.85176470588236,0.8706666666666666,49.2069653137255,95.33666666666667,28.35745098039216,0.8214901960784314,36.60129319607843
Tears_of_Steel_4k,9,640x360,40,0.25,0.5,2,2,48,431000,2,58,43.21568627450981,31.85176470588236,0.8706666666666666,49.2069653137255,92.25313725490196,28.507450980392154,0.8228823529411764,36.79315905882353
Tears_of_Steel_4k,9,640x360,40,0.25,0.5,2,10,12,431000,2,31,43.21568627450981,31.85176470588236,0.8706666666666666,49.2069653137255,104.48588235294118,27.964117647058824,0.8188235294117646,36.1562862745098
Tears_of_Steel_4k,9,640x360,40,0.25,0.5,2,10,48,431000,1,35,43.21568627450981,31.85176470588236,0.8706666666666666,49.2069653137255,93.05352941176473,28.473921568627457,0.8229019607843137,36.661539156862744
Tears_of_Steel_4k,9,640x360,40,0.25,0.5,10,2,12,431000,2,27,43.21568627450981,31.85176470588236,0.8706666666666666,49.2069653137255,94.53725490196078,28.39921568627451,0.8225098039215685,36.64598749019608
Tears_of_Steel_4k,9,640x360,40,0.25,0.5,10,2,48,431000,1,32,43.21568627450981,31.85176470588236,0.8706666666666666,49.2069653137255,91.18176470588237,28.561960784313726,0.8238431372549022,36.861418745098035
Tears_of_Steel_4k,9,640x360,40,0.25,0.5,10,10,12,431000,1,28,43.21568627450981,31.85176470588236,0.8706666666666666,49.2069653137255,95.49098039215686,28.355098039215683,0.8220588235294117,36.54954552941176
Tears_of_Steel_4k,9,640x360,40,0.25,0.5,10,10,48,431000,2,29,43.21568627450981,31.85176470588236,0.8706666666666666,49.2069653137255,91.80176470588235,28.53274509803922,0.8236862745098041,36.77549015686275
Tears_of_Steel_4k,9,640x360,40,0.25,1.0,2,2,12,431000,3,47,42.73254901960784,31.89647058823529,0.8714509803921567,49.53827398039216,92.63039215686274,28.489607843137254,0.8216078431372549,36.63500098039216
Tears_of_Steel_4k,9,640x360,40,0.25,1.0,2,2,48,431000,1,59,42.73254901960784,31.89647058823529,0.8714509803921567,49.53827398039216,88.67529411764706,28.68,0.8234705882352943,36.84124909803921
Tears_of_Steel_4k,9,640x360,40,0.25,1.0,2,10,12,431000,1,32,42.73254901960784,31.89647058823529,0.8714509803921567,49.53827398039216,99.15921568627452,28.203921568627447,0.8193137254901961,36.285906000000004
Tears_of_Steel_4k,9,640x360,40,0.25,1.0,2,10,48,431000,2,34,42.73254901960784,31.89647058823529,0.8714509803921567,49.53827398039216,88.80431372549019,28.6756862745098,0.8234901960784314,36.72018080392157
Tears_of_Steel_4k,9,640x360,40,0.25,1.0,10,2,12,431000,1,29,42.73254901960784,31.89647058823529,0.8714509803921567,49.53827398039216,90.41803921568626,28.595686274509802,0.8227843137254902,36.67123329411765
Tears_of_Steel_4k,9,640x360,40,0.25,1.0,10,2,48,431000,2,33,42.73254901960784,31.89647058823529,0.8714509803921567,49.53827398039216,87.39156862745098,28.745686274509804,0.8243137254901962,36.908248039215685
Tears_of_Steel_4k,9,640x360,40,0.25,1.0,10,10,12,431000,2,28,42.73254901960784,31.89647058823529,0.8714509803921567,49.53827398039216,92.32372549019607,28.5064705882353,0.8220980392156862,36.57331347058823
Tears_of_Steel_4k,9,640x360,40,0.25,1.0,10,10,48,431000,2,30,42.73254901960784,31.89647058823529,0.8714509803921567,49.53827398039216,87.9486274509804,28.717254901960786,0.824058823529412,36.81905037254902
Tears_of_Steel_4k,9,640x360,40,0.5,0.0,2,2,12,289000,3,45,58.32235294117647,30.541568627450978,0.8457647058823529,38.39688460784314,234.7807843137255,24.47098039215686,0.7585098039215685,25.97946074509804
Tears_of_Steel_4k,9,640x360,40,0.5,0.0,2,2,48,289000,1,61,58.32235294117647,30.541568627450978,0.8457647058823529,38.39688460784314,204.7005882352941,25.04568627450981,0.7620196078431373,26.17873068627451
Tears_of_Steel_4k,9,640x360,40,0.5,0.0,2,10,12,289000,2,33,58.32235294117647,30.541568627450978,0.8457647058823529,38.39688460784314,278.8807843137255,23.732352941176472,0.752921568627451,25.422393686274514
Tears_of_Steel_4k,9,640x360,40,0.5,0.0,2,10,48,289000,2,35,58.32235294117647,30.541568627450978,0.8457647058823529,38.39688460784314,228.69803921568624,24.582941176470584,0.7603333333333332,25.864787862745096
Tears_of_Steel_4k,9,640x360,40,0.5,0.0,10,2,12,289000,1,31,58.32235294117647,30.541568627450978,0.8457647058823529,38.39688460784314,236.91196078431372,24.442941176470587,0.7615490196078432,26.052517392156865
Tears_of_Steel_4k,9,640x360,40,0.5,0.0,10,2,48,289000,2,33,58.32235294117647,30.541568627450978,0.8457647058823529,38.39688460784314,200.30431372549018,25.135490196078432,0.7653725490196078,26.32591223529412
Tears_of_Steel_4k,9,640x360,40,0.5,0.0,10,10,12,289000,2,29,58.32235294117647,30.541568627450978,0.8457647058823529,38.39688460784314,241.7882352941177,24.355490196078428,0.7605490196078432,25.97705309803921
Tears_of_Steel_4k,9,640x360,40,0.5,0.0,10,10,48,289000,1,31,58.32235294117647,30.541568627450978,0.8457647058823529,38.39688460784314,211.85784313725495,24.89666666666667,0.7643333333333332,26.187152686274505
Tears_of_Steel_4k,9,640x360,40,0.5,0.5,2,2,12,289000,3,45,57.65843137254902,30.58666666666667,0.8464901960784315,38.75576960784314,209.20803921568626,24.948235294117648,0.7560588235294117,25.936414764705887
Tears_of_Steel_4k,9,640x360,40,0.5,0.5,2,2,48,289000,1,59,57.65843137254902,30.58666666666667,0.8464901960784315,38.75576960784314,187.07509803921567,25.448627450980393,0.7619411764705882,26.20424431372549
Tears_of_Steel_4k,9,640x360,40,0.5,0.5,2,10,12,289000,1,33,57.65843137254902,30.58666666666667,0.8464901960784315,38.75576960784314,269.5201960784314,23.882549019607843,0.7510784313725489,25.532548823529407
Tears_of_Steel_4k,9,640x360,40,0.5,0.5,2,10,48,289000,1,37,57.65843137254902,30.58666666666667,0.8464901960784315,38.75576960784314,192.23058823529408,25.330196078431367,0.761392156862745,25.93187380392157
Tears_of_Steel_4k,9,640x360,40,0.5,0.5,10,2,12,289000,1,30,57.65843137254902,30.58666666666667,0.8464901960784315,38.75576960784314,218.5450980392157,24.773725490196075,0.7594313725490196,25.899168392156863
Tears_of_Steel_4k,9,640x360,40,0.5,0.5,10,2,48,289000,1,35,57.65843137254902,30.58666666666667,0.8464901960784315,38.75576960784314,183.12843137254902,25.54549019607843,0.7657058823529412,26.26117229411765
Tears_of_Steel_4k,9,640x360,40,0.5,0.5,10,10,12,289000,2,28,57.65843137254902,30.58666666666667,0.8464901960784315,38.75576960784314,235.95901960784317,24.457450980392156,0.7578627450980393,25.83094401960784
Tears_of_Steel_4k,9,640x360,40,0.5,0.5,10,10,48,289000,1,26,57.65843137254902,30.58666666666667,0.8464901960784315,38.75576960784314,190.0658823529412,25.381764705882354,0.7645882352941178,26.092826764705883
Tears_of_Steel_4k,9,640x360,40,0.5,1.0,2,2,12,289000,3,43,58.55803921568628,30.52588235294118,0.8451176470588232,38.41276517647059,213.69392156862745,24.88705882352941,0.7590196078431374,26.645767764705884
Tears_of_Steel_4k,9,640x360,40,0.5,1.0,2,2,48,289000,2,60,58.55803921568628,30.52588235294118,0.8451176470588232,38.41276517647059,196.64764705882354,25.248235294117645,0.7632941176470588,26.96205172549019
Tears_of_Steel_4k,9,640x360,40,0.5,1.0,2,10,12,289000,2,32,58.55803921568628,30.52588235294118,0.8451176470588232,38.41276517647059,236.12176470588233,24.452352941176464,0.7555882352941177,26.301122999999997
Tears_of_Steel_4k,9,640x360,40,0.5,1.0,2,10,48,289000,1,36,58.55803921568628,30.52588235294118,0.8451176470588232,38.41276517647059,201.07431372549019,25.14313725490196,0.7630196078431373,26.692084196078437
Tears_of_Steel_4k,9,640x360,40,0.5,1.0,10,2,12,289000,2,29,58.55803921568628,30.52588235294118,0.8451176470588232,38.41276517647059,200.2774509803922,25.140196078431373,0.7636666666666666,26.718451960784314
Tears_of_Steel_4k,9,640x360,40,0.5,1.0,10,2,48,289000,1,34,58.55803921568628,30.52588235294118,0.8451176470588232,38.41276517647059,184.37803921568624,25.503529411764706,0.7678039215686273,27.06377801960784
Tears_of_Steel_4k,9,640x360,40,0.5,1.0,10,10,12,289000,1,31,58.55803921568628,30.52588235294118,0.8451176470588232,38.41276517647059,202.2186274509804,25.103921568627456,0.7632352941176471,26.63066898039216
Tears_of_Steel_4k,9,640x360,40,0.5,1.0,10,10,48,289000,1,30,58.55803921568628,30.52588235294118,0.8451176470588232,38.41276517647059,187.64117647058825,25.418431372549023,0.7672745098039218,26.929246039215684
Tears_of_Steel_4k,9,640x360,40,0.75,0.0,2,2,12,146000,3,44,94.78117647058824,28.416078431372554,0.8005490196078432,23.061634529411762,553.4907843137255,20.73803921568627,0.681,19.945426588235293
Tears_of_Steel_4k,9,640x360,40,0.75,0.0,2,2,48,146000,1,59,94.78117647058824,28.416078431372554,0.8005490196078432,23.061634529411762,485.39098039215685,21.297647058823525,0.6864313725490196,19.97377107843137
Tears_of_Steel_4k,9,640x360,40,0.75,0.0,2,10,12,146000,1,34,94.78117647058824,28.416078431372554,0.8005490196078432,23.061634529411762,630.1480392156861,20.16764705882353,0.6795294117647057,19.752449470588235
Tears_of_Steel_4k,9,640x360,40,0.75,0.0,2,10,48,146000,1,36,94.78117647058824,28.416078431372554,0.8005490196078432,23.061634529411762,504.27,21.15627450980392,0.6861568627450981,19.674072176470588
Tears_of_Steel_4k,9,640x360,40,0.75,0.0,10,2,12,146000,1,28,94.78117647058824,28.416078431372554,0.8005490196078432,23.061634529411762,527.58,20.931372549019603,0.6907843137254901,19.91784217647059
Tears_of_Steel_4k,9,640x360,40,0.75,0.0,10,2,48,146000,2,34,94.78117647058824,28.416078431372554,0.8005490196078432,23.061634529411762,456.4456862745098,21.560588235294112,0.6957843137254902,20.00470754901961
Tears_of_Steel_4k,9,640x360,40,0.75,0.0,10,10,12,146000,2,30,94.78117647058824,28.416078431372554,0.8005490196078432,23.061634529411762,529.5,20.91098039215686,0.6909215686274509,19.840493921568626
Tears_of_Steel_4k,9,640x360,40,0.75,0.0,10,10,48,146000,1,30,94.78117647058824,28.416078431372554,0.8005490196078432,23.061634529411762,476.186274509804,21.382156862745095,0.6951372549019608,19.834481274509802
Tears_of_Steel_4k,9,640x360,40,0.75,0.5,2,2,12,146000,3,44,95.67784313725491,28.375882352941172,0.7994901960784313,23.245290392156864,638.4033333333333,20.11843137254902,0.6716470588235294,20.404891058823527
Tears_of_Steel_4k,9,640x360,40,0.75,0.5,2,2,48,146000,1,59,95.67784313725491,28.375882352941172,0.7994901960784313,23.245290392156864,527.2696078431372,20.931176470588234,0.6760588235294119,20.413209784313725
Tears_of_Steel_4k,9,640x360,40,0.75,0.5,2,10,12,146000,2,30,95.67784313725491,28.375882352941172,0.7994901960784313,23.245290392156864,691.9298039215687,19.774509803921568,0.6735490196078431,20.342359745098037
Tears_of_Steel_4k,9,640x360,40,0.75,0.5,2,10,48,146000,1,35,95.67784313725491,28.375882352941172,0.7994901960784313,23.245290392156864,553.8974509803921,20.726666666666667,0.6778039215686276,20.2658491372549
Tears_of_Steel_4k,9,640x360,40,0.75,0.5,10,2,12,146000,1,26,95.67784313725491,28.375882352941172,0.7994901960784313,23.245290392156864,586.968431372549,20.465098039215686,0.6820392156862745,20.29490088235294
Tears_of_Steel_4k,9,640x360,40,0.75,0.5,10,2,48,146000,1,29,95.67784313725491,28.375882352941172,0.7994901960784313,23.245290392156864,496.7274509803921,21.183137254901958,0.6860980392156862,20.40710715686274
Tears_of_Steel_4k,9,640x360,40,0.75,0.5,10,10,12,146000,1,25,95.67784313725491,28.375882352941172,0.7994901960784313,23.245290392156864,585.5635294117646,20.475490196078432,0.6824705882352944,20.30617739215686
Tears_of_Steel_4k,9,640x360,40,0.75,0.5,10,10,48,146000,1,23,95.67784313725491,28.375882352941172,0.7994901960784313,23.245290392156864,512.8223529411764,21.043529411764705,0.6875294117647058,20.332109882352942
Tears_of_Steel_4k,9,640x360,40,0.75,1.0,2,2,12,146000,4,33,96.59019607843135,28.337058823529414,0.7985294117647059,22.73245339215686,682.7482352941178,19.829803921568626,0.6658039215686276,20.23641052941176
Tears_of_Steel_4k,9,640x360,40,0.75,1.0,2,2,48,146000,1,42,96.59019607843135,28.337058823529414,0.7985294117647059,22.73245339215686,556.2076470588236,20.69862745098039,0.6695490196078431,20.30337594117647
Tears_of_Steel_4k,9,640x360,40,0.75,1.0,2,10,12,146000,1,25,96.59019607843135,28.337058823529414,0.7985294117647059,22.73245339215686,751.1592156862744,19.42137254901961,0.6678039215686274,20.18553703921568
Tears_of_Steel_4k,9,640x360,40,0.75,1.0,2,10,48,146000,2,27,96.59019607843135,28.337058823529414,0.7985294117647059,22.73245339215686,608.0792156862744,20.321960784313724,0.6702745098039217,20.067234274509804
Tears_of_Steel_4k,9,640x360,40,0.75,1.0,10,2,12,146000,2,23,96.59019607843135,28.337058823529414,0.7985294117647059,22.73245339215686,621.192156862745,20.22843137254902,0.6757450980392157,20.10392717647059
Tears_of_Steel_4k,9,640x360,40,0.75,1.0,10,2,48,146000,2,27,96.59019607843135,28.337058823529414,0.7985294117647059,22.73245339215686,527.2139215686275,20.92490196078431,0.679235294117647,20.244691
Tears_of_Steel_4k,9,640x360,40,0.75,1.0,10,10,12,146000,1,20,96.59019607843135,28.337058823529414,0.7985294117647059,22.73245339215686,640.2766666666666,20.109607843137255,0.6764313725490197,20.10637150980392
Tears_of_Steel_4k,9,640x360,40,0.75,1.0,10,10,48,146000,2,19,96.59019607843135,28.337058823529414,0.7985294117647059,22.73245339215686,582.6447058823529,20.500980392156862,0.678450980392157,20.136810843137255
Tears_of_Steel_4k,9,1280x720,16,0.25,0.0,2,2,12,1672000,15,76,13.35137254901961,36.94274509803922,0.9443921568627451,86.85016052941174,57.14,30.710784313725487,0.8588823529411764,55.96835341176471
Tears_of_Steel_4k,9,1280x720,16,0.25,0.0,2,10,12,1672000,3,52,13.35137254901961,36.94274509803922,0.9443921568627451,86.85016052941174,56.165882352941175,30.743725490196084,0.8583137254901961,55.56537349019607
Tears_of_Steel_4k,9,1280x720,16,0.25,0.0,2,10,48,1672000,3,61,13.35137254901961,36.94274509803922,0.9443921568627451,86.85016052941174,55.056470588235285,30.82372549019608,0.859235294117647,55.860687039215684
Tears_of_Steel_4k,9,1280x720,16,0.25,0.0,10,2,12,1672000,3,53,13.35137254901961,36.94274509803922,0.9443921568627451,86.85016052941174,54.19235294117648,30.89529411764706,0.858921568627451,55.8454635882353
Tears_of_Steel_4k,9,1280x720,16,0.25,0.0,10,10,12,1672000,4,52,13.35137254901961,36.94274509803922,0.9443921568627451,86.85016052941174,54.009019607843136,30.904313725490198,0.8587843137254902,55.77847678431373
Tears_of_Steel_4k,9,1280x720,16,0.25,0.0,10,10,48,1672000,3,52,13.35137254901961,36.94274509803922,0.9443921568627451,86.85016052941174,54.46392156862745,30.86686274509805,0.859,55.87420545098038
Tears_of_Steel_4k,9,1280x720,16,0.25,0.5,2,2,12,1672000,6,75,13.415686274509802,36.92352941176471,0.944156862745098,86.85449833333332,52.95313725490195,31.032352941176473,0.8630980392156863,57.37770476470589
Tears_of_Steel_4k,9,1280x720,16,0.25,0.5,2,10,12,1672000,4,53,13.415686274509802,36.92352941176471,0.944156862745098,86.85449833333332,53.916862745098044,30.93078431372549,0.8624509803921568,57.006164078431375
Tears_of_Steel_4k,9,1280x720,16,0.25,0.5,2,10,48,1672000,3,62,13.415686274509802,36.92352941176471,0.944156862745098,86.85449833333332,52.20450980392157,31.06392156862745,0.8633529411764705,57.28984639215686
Tears_of_Steel_4k,9,1280x720,16,0.25,0.5,10,2,12,1672000,3,51,13.415686274509802,36.92352941176471,0.944156862745098,86.85449833333332,52.02529411764706,31.08568627450981,0.8630588235294115,57.25131862745097
Tears_of_Steel_4k,9,1280x720,16,0.25,0.5,10,10,12,1672000,3,51,13.415686274509802,36.92352941176471,0.944156862745098,86.85449833333332,52.40882352941177,31.050196078431373,0.862764705882353,57.169593294117654
Tears_of_Steel_4k,9,1280x720,16,0.25,0.5,10,10,48,1672000,4,51,13.415686274509802,36.92352941176471,0.944156862745098,86.85449833333332,51.58470588235294,31.118039215686274,0.8631176470588233,57.27854578431372
Tears_of_Steel_4k,9,1280x720,16,0.25,1.0,2,2,12,1672000,6,79,13.351568627450982,36.9443137254902,0.944392156862745,86.99572752941177,53.97313725490196,30.96588235294118,0.8616078431372549,56.8857474117647
Tears_of_Steel_4k,9,1280x720,16,0.25,1.0,2,10,12,1672000,3,52,13.351568627450982,36.9443137254902,0.944392156862745,86.99572752941177,52.16137254901961,31.064509803921567,0.8615490196078431,56.59297449019607
Tears_of_Steel_4k,9,1280x720,16,0.25,1.0,2,10,48,1672000,4,60,13.351568627450982,36.9443137254902,0.944392156862745,86.99572752941177,52.39450980392156,31.048039215686277,0.8618823529411764,56.81714229411765
Tears_of_Steel_4k,9,1280x720,16,0.25,1.0,10,2,12,1672000,3,50,13.351568627450982,36.9443137254902,0.944392156862745,86.99572752941177,51.67509803921569,31.109411764705886,0.8616078431372548,56.78065694117648
Tears_of_Steel_4k,9,1280x720,16,0.25,1.0,10,10,12,1672000,4,48,13.351568627450982,36.9443137254902,0.944392156862745,86.99572752941177,50.90823529411765,31.160392156862745,0.8616470588235294,56.717907490196076
Tears_of_Steel_4k,9,1280x720,16,0.25,1.0,10,10,48,1672000,3,53,13.351568627450982,36.9443137254902,0.944392156862745,86.99572752941177,51.20156862745098,31.139803921568628,0.8617058823529411,56.80132433333333
Tears_of_Steel_4k,9,1280x720,16,0.5,0.0,2,2,12,1129000,6,77,19.025686274509805,35.40843137254902,0.9266470588235294,77.57130374509805,124.0535294117647,27.259215686274512,0.7850392156862747,41.47662233333333
Tears_of_Steel_4k,9,1280x720,16,0.5,0.0,2,10,12,1129000,3,53,19.025686274509805,35.40843137254902,0.9266470588235294,77.57130374509805,137.20784313725488,26.848039215686274,0.7826862745098038,40.82387088235295
Tears_of_Steel_4k,9,1280x720,16,0.5,0.0,2,10,48,1129000,4,62,19.025686274509805,35.40843137254902,0.9266470588235294,77.57130374509805,123.36764705882354,27.28294117647059,0.7853333333333334,41.29524139215686
Tears_of_Steel_4k,9,1280x720,16,0.5,0.0,10,2,12,1129000,3,50,19.025686274509805,35.40843137254902,0.9266470588235294,77.57130374509805,123.35450980392157,27.282156862745097,0.7867647058823529,41.39532166666666
Tears_of_Steel_4k,9,1280x720,16,0.5,0.0,10,10,12,1129000,3,49,19.025686274509805,35.40843137254902,0.9266470588235294,77.57130374509805,124.21058823529411,27.25235294117647,0.7866470588235294,41.31080550980393
Tears_of_Steel_4k,9,1280x720,16,0.5,0.0,10,10,48,1129000,3,51,19.025686274509805,35.40843137254902,0.9266470588235294,77.57130374509805,119.62098039215687,27.41,0.7874901960784315,41.49159645098039
Tears_of_Steel_4k,9,1280x720,16,0.5,0.5,2,2,12,1129000,7,78,18.999215686274507,35.41450980392157,0.9267254901960785,77.70786978431371,121.9578431372549,27.35490196078432,0.7873529411764706,42.76132992156863
Tears_of_Steel_4k,9,1280x720,16,0.5,0.5,2,10,12,1129000,3,51,18.999215686274507,35.41450980392157,0.9267254901960785,77.70786978431371,132.79098039215685,27.003333333333334,0.7861568627450981,42.23417611764705
Tears_of_Steel_4k,9,1280x720,16,0.5,0.5,2,10,48,1129000,3,59,18.999215686274507,35.41450980392157,0.9267254901960785,77.70786978431371,121.94686274509804,27.352549019607842,0.7872745098039214,42.61992919607843
Tears_of_Steel_4k,9,1280x720,16,0.5,0.5,10,2,12,1129000,3,49,18.999215686274507,35.41450980392157,0.9267254901960785,77.70786978431371,121.75,27.36058823529412,0.7893725490196077,42.66409005882353
Tears_of_Steel_4k,9,1280x720,16,0.5,0.5,10,10,12,1129000,3,49,18.999215686274507,35.41450980392157,0.9267254901960785,77.70786978431371,122.34784313725491,27.33745098039216,0.7892745098039217,42.57882688235294
Tears_of_Steel_4k,9,1280x720,16,0.5,0.5,10,10,48,1129000,3,51,18.999215686274507,35.41450980392157,0.9267254901960785,77.70786978431371,118.89235294117647,27.452941176470585,0.7894705882352939,42.71190549019608
Tears_of_Steel_4k,9,1280x720,16,0.5,1.0,2,2,12,1129000,5,78,19.07705882352941,35.3978431372549,0.9265098039215687,77.58849519607844,119.02921568627451,27.47509803921568,0.787764705882353,43.299446549019606
Tears_of_Steel_4k,9,1280x720,16,0.5,1.0,2,10,12,1129000,3,52,19.07705882352941,35.3978431372549,0.9265098039215687,77.58849519607844,128.3111764705882,27.1778431372549,0.7868235294117647,42.849524352941174
Tears_of_Steel_4k,9,1280x720,16,0.5,1.0,2,10,48,1129000,3,63,19.07705882352941,35.3978431372549,0.9265098039215687,77.58849519607844,118.3170588235294,27.5,0.7876274509803922,43.1787151372549
Tears_of_Steel_4k,9,1280x720,16,0.5,1.0,10,2,12,1129000,3,50,19.07705882352941,35.3978431372549,0.9265098039215687,77.58849519607844,118.6127450980392,27.48921568627451,0.7893333333333332,43.21661998039217
Tears_of_Steel_4k,9,1280x720,16,0.5,1.0,10,10,12,1129000,4,47,19.07705882352941,35.3978431372549,0.9265098039215687,77.58849519607844,119.14607843137256,27.46862745098039,0.7893137254901962,43.153257764705884
Tears_of_Steel_4k,9,1280x720,16,0.5,1.0,10,10,48,1129000,3,50,19.07705882352941,35.3978431372549,0.9265098039215687,77.58849519607844,116.22078431372552,27.567843137254897,0.7894509803921568,43.27098045098039
Tears_of_Steel_4k,9,1280x720,16,0.75,0.0,2,2,12,573000,5,74,35.58137254901961,32.704313725490195,0.8857254901960785,58.70285082352942,333.5907843137255,22.961960784313728,0.6849803921568628,30.750423431372546
Tears_of_Steel_4k,9,1280x720,16,0.75,0.0,2,10,12,573000,3,51,35.58137254901961,32.704313725490195,0.8857254901960785,58.70285082352942,374.5266666666667,22.488627450980392,0.6880980392156864,30.21665572549019
Tears_of_Steel_4k,9,1280x720,16,0.75,0.0,2,10,48,573000,3,61,35.58137254901961,32.704313725490195,0.8857254901960785,58.70285082352942,341.3378431372548,22.861176470588234,0.6849803921568628,30.514349686274514
Tears_of_Steel_4k,9,1280x720,16,0.75,0.0,10,2,12,573000,3,50,35.58137254901961,32.704313725490195,0.8857254901960785,58.70285082352942,321.443137254902,23.109411764705882,0.6945882352941175,30.748905333333333
Tears_of_Steel_4k,9,1280x720,16,0.75,0.0,10,10,12,573000,3,48,35.58137254901961,32.704313725490195,0.8857254901960785,58.70285082352942,323.5805882352941,23.083333333333332,0.6954117647058825,30.68533756862745
Tears_of_Steel_4k,9,1280x720,16,0.75,0.0,10,10,48,573000,3,51,35.58137254901961,32.704313725490195,0.8857254901960785,58.70285082352942,315.63039215686274,23.18274509803922,0.6936470588235294,30.806723392156865
Tears_of_Steel_4k,9,1280x720,16,0.75,0.5,2,2,12,573000,6,73,35.41411764705882,32.71980392156863,0.8860588235294118,58.647783960784324,342.09450980392154,22.85509803921569,0.6811372549019608,32.2706831372549
Tears_of_Steel_4k,9,1280x720,16,0.75,0.5,2,10,12,573000,3,52,35.41411764705882,32.71980392156863,0.8860588235294118,58.647783960784324,379.91156862745095,22.45333333333333,0.6872549019607842,31.82424598039216
Tears_of_Steel_4k,9,1280x720,16,0.75,0.5,2,10,48,573000,3,62,35.41411764705882,32.71980392156863,0.8860588235294118,58.647783960784324,347.6382352941177,22.78647058823529,0.6813333333333335,32.104962450980395
Tears_of_Steel_4k,9,1280x720,16,0.75,0.5,10,2,12,573000,3,51,35.41411764705882,32.71980392156863,0.8860588235294118,58.647783960784324,329.32156862745103,23.012745098039215,0.6919803921568627,32.28252680392156
Tears_of_Steel_4k,9,1280x720,16,0.75,0.5,10,10,12,573000,3,46,35.41411764705882,32.71980392156863,0.8860588235294118,58.647783960784324,331.8358823529412,22.982745098039214,0.6931764705882353,32.2253261372549
Tears_of_Steel_4k,9,1280x720,16,0.75,0.5,10,10,48,573000,3,51,35.41411764705882,32.71980392156863,0.8860588235294118,58.647783960784324,323.4590196078431,23.080784313725488,0.6914901960784313,32.39705701960784
Tears_of_Steel_4k,9,1280x720,16,0.75,1.0,2,2,12,573000,5,77,35.625098039215686,32.691372549019604,0.8856470588235296,58.31165178431373,335.06745098039215,22.96843137254902,0.6801764705882353,32.1988242745098
Tears_of_Steel_4k,9,1280x720,16,0.75,1.0,2,10,12,573000,3,52,35.625098039215686,32.691372549019604,0.8856470588235296,58.31165178431373,368.3672549019607,22.608627450980393,0.6870196078431373,31.794669823529407
Tears_of_Steel_4k,9,1280x720,16,0.75,1.0,2,10,48,573000,3,62,35.625098039215686,32.691372549019604,0.8856470588235296,58.31165178431373,342.0221568627452,22.871960784313725,0.6803333333333332,32.02970676470588
Tears_of_Steel_4k,9,1280x720,16,0.75,1.0,10,2,12,573000,3,50,35.625098039215686,32.691372549019604,0.8856470588235296,58.31165178431373,321.856862745098,23.130980392156864,0.6911960784313723,32.20181245098039
Tears_of_Steel_4k,9,1280x720,16,0.75,1.0,10,10,12,573000,3,50,35.625098039215686,32.691372549019604,0.8856470588235296,58.31165178431373,323.62176470588236,23.10803921568627,0.6924117647058823,32.12086858823529
Tears_of_Steel_4k,9,1280x720,16,0.75,1.0,10,10,48,573000,3,51,35.625098039215686,32.691372549019604,0.8856470588235296,58.31165178431373,320.7592156862745,23.13862745098039,0.6901372549019607,32.22652133333333
Tears_of_Steel_4k,9,1280x720,20,0.25,0.0,2,2,12,1672000,12,78,13.405490196078429,36.92686274509804,0.9441764705882353,86.75405905882351,68.4792156862745,29.9056862745098,0.8349411764705883,50.252038392156855
Tears_of_Steel_4k,9,1280x720,20,0.25,0.0,2,10,12,1672000,3,48,13.405490196078429,36.92686274509804,0.9441764705882353,86.75405905882351,70.47529411764705,29.76549019607843,0.8336862745098039,49.84858125490197
